Index,Name,BrandName,Category/Subcategory,Price,Info,PhotoAdress
30,Sportcuff Outsider Ii Wp,Palladium,Męskie/Buty Zimowe ,"471,00",https://cdn.officeshoes.ws/product_images/2020fw/big/06846-008-m.jpg,"Kod producenta: 06846-008-M Marki: Palladium Płeć: Męskie Typ: Buty Zimowe Kolor:Czarne Style: Buty Zimowe Materiał: Skóra Kolekcja: Jesień Zima 2020 Świetnej jakości, wodoodporne trapery od Palladium w całkowicie nowym wydaniu. Męskie obuwie wykonane z połączenia najwyższej jakości, naturalnej skóry nubuk oraz materiału syntetycznego. Buty wyposażono w standardowo wzmocniony nosek, który jest kontynuacją podeszwy. Materiał użyty do wyrobu cholewki cechuje się dużą odpornością na zniszczenia. Podeszwa posiada standardowe dla tej marki wyżłobienia, które zapewniają odpowiednią przyczepność do podłoża, a trwała i miękka pianka EVA użyta przy produkcji podeszwy gwarantuje komfort użytkowania oraz odpowiednią amortyzację wstrząsów. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
31,Sportcuff Outsider Ii Wp,Palladium,Męskie/Buty Zimowe ,"471,00",https://cdn.officeshoes.ws/product_images/2020fw/big/06846-008-m.jpg,"Kod producenta: 06846-008-M Marki: Palladium Płeć: Męskie Typ: Buty Zimowe Kolor:Czarne Style: Buty Zimowe Materiał: Skóra Kolekcja: Jesień Zima 2020 Świetnej jakości, wodoodporne trapery od Palladium w całkowicie nowym wydaniu. Męskie obuwie wykonane z połączenia najwyższej jakości, naturalnej skóry nubuk oraz materiału syntetycznego. Buty wyposażono w standardowo wzmocniony nosek, który jest kontynuacją podeszwy. Materiał użyty do wyrobu cholewki cechuje się dużą odpornością na zniszczenia. Podeszwa posiada standardowe dla tej marki wyżłobienia, które zapewniają odpowiednią przyczepność do podłoża, a trwała i miękka pianka EVA użyta przy produkcji podeszwy gwarantuje komfort użytkowania oraz odpowiednią amortyzację wstrząsów. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
32,Benago - Treno,Skechers,Męskie/Półbuty ,"255,00",https://cdn.officeshoes.ws/product_images/2020fw/big/66204-blk.jpg,"Kod producenta: 66204-BLK Marki: Skechers Płeć: Męskie Typ: Półbuty Kolor:Czarne Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Casualowe buty męskie od Skechers. Skórzana cholewka swoim kształtem nawiązuje do sylwetek sportowych. Perforowanie na przodzie odpowiada za cyrkulację powietrza i odprowadzanie nadmiaru wilgoci z wnętrza buta. Zastosowanie technologii Memory Foam pozwala na dopasowanie wkładki do stopy oraz zapamiętuje jej kształt, a przy tym nie odkształca się. Wysokiej jakości materiały zastosowane przy produkcji podeszwy zapewniają odpowiednią amortyzację oraz przyczepność do podłoża. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
33,Benago - Treno,Skechers,Męskie/Półbuty ,"255,00",https://cdn.officeshoes.ws/product_images/2020fw/big/66204-blk.jpg,"Kod producenta: 66204-BLK Marki: Skechers Płeć: Męskie Typ: Półbuty Kolor:Czarne Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Casualowe buty męskie od Skechers. Skórzana cholewka swoim kształtem nawiązuje do sylwetek sportowych. Perforowanie na przodzie odpowiada za cyrkulację powietrza i odprowadzanie nadmiaru wilgoci z wnętrza buta. Zastosowanie technologii Memory Foam pozwala na dopasowanie wkładki do stopy oraz zapamiętuje jej kształt, a przy tym nie odkształca się. Wysokiej jakości materiały zastosowane przy produkcji podeszwy zapewniają odpowiednią amortyzację oraz przyczepność do podłoża. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
34,Bengao - Hombre,Skechers,Męskie/Półbuty ,"303,00",https://cdn.officeshoes.ws/product_images/2020fw/big/210021-cdb.jpg,"Kod producenta: 210021-CDB Marki: Skechers Płeć: Męskie Typ: Półbuty Kolor:Brązowe Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Półbuty męskie od Skechers. Wodoodporna cholewka wykonana została ze skóry, a swoim kształtem nawiązuje do sylwetek sportowych. System Air-Cooled odpowiada za cyrkulację powietrza oraz zapobieganie nadmiernej wilgoci wewnątrz buta. Zastosowanie technologii Memory Foam pozwala na dopasowanie wkładki do stopy oraz zapamiętuje jej kształt, a przy tym nie odkształca się. Wysokiej jakości materiały zastosowane przy produkcji podeszwy zapewniają odpowiednią amortyzację oraz przyczepność do podłoża. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
35,Bengao - Hombre,Skechers,Męskie/Półbuty ,"303,00",https://cdn.officeshoes.ws/product_images/2020fw/big/210021-cdb.jpg,"Kod producenta: 210021-CDB Marki: Skechers Płeć: Męskie Typ: Półbuty Kolor:Brązowe Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Półbuty męskie od Skechers. Wodoodporna cholewka wykonana została ze skóry, a swoim kształtem nawiązuje do sylwetek sportowych. System Air-Cooled odpowiada za cyrkulację powietrza oraz zapobieganie nadmiernej wilgoci wewnątrz buta. Zastosowanie technologii Memory Foam pozwala na dopasowanie wkładki do stopy oraz zapamiętuje jej kształt, a przy tym nie odkształca się. Wysokiej jakości materiały zastosowane przy produkcji podeszwy zapewniają odpowiednią amortyzację oraz przyczepność do podłoża. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
36,Runner Lo 2c2,Tommy Hilfiger,Męskie/Półbuty ,"179,00",https://cdn.officeshoes.ws/product_images/2020fw/big/fm0-3004-gwm.jpg,"Kod producenta: FM0-3004-GWM Marki: Tommy Hilfiger Płeć: Męskie Typ: Półbuty Kolor:Brązowe Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Oryginalny design połączony z najwyższej jakości materiałami, takie połączenie może zagwarantować tylko Tommy Hilfiger. Stylizowane na sportowe półbuty na delikatnej podeszwie. Cholewka wykonana ze skóry w połączeniu z delikatnym materiałem syntetycznym łączy w sobie komfort i estetykę, a oryginalne połączenie kolorów będzie idealnym dodatkiem do codziennych stylizacji. Podeszwa wykonana z wysokogatunkowego materiału pozwoli zamortyzować delikatne wstrząsy. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
37,Runner Lo 2c2,Tommy Hilfiger,Męskie/Półbuty ,"179,00",https://cdn.officeshoes.ws/product_images/2020fw/big/fm0-3004-gwm.jpg,"Kod producenta: FM0-3004-GWM Marki: Tommy Hilfiger Płeć: Męskie Typ: Półbuty Kolor:Brązowe Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Oryginalny design połączony z najwyższej jakości materiałami, takie połączenie może zagwarantować tylko Tommy Hilfiger. Stylizowane na sportowe półbuty na delikatnej podeszwie. Cholewka wykonana ze skóry w połączeniu z delikatnym materiałem syntetycznym łączy w sobie komfort i estetykę, a oryginalne połączenie kolorów będzie idealnym dodatkiem do codziennych stylizacji. Podeszwa wykonana z wysokogatunkowego materiału pozwoli zamortyzować delikatne wstrząsy. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
38,Daniel 11a,Tommy Hilfiger,Męskie/Półbuty ,"314,00",https://cdn.officeshoes.ws/product_images/2020fw/big/fm0-2987-dw5.jpg,"Kod producenta: FM0-2987-DW5 Marki: Tommy Hilfiger Płeć: Męskie Typ: Półbuty Kolor:Niebieskie Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Wygodne markowe buty męskie  Oryginalny design  Wykonane z dbałością o detale  Miejski styl w najlepszym wydaniu Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
39,Daniel 11a,Tommy Hilfiger,Męskie/Półbuty ,"314,00",https://cdn.officeshoes.ws/product_images/2020fw/big/fm0-2987-dw5.jpg,"Kod producenta: FM0-2987-DW5 Marki: Tommy Hilfiger Płeć: Męskie Typ: Półbuty Kolor:Niebieskie Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Wygodne markowe buty męskie  Oryginalny design  Wykonane z dbałością o detale  Miejski styl w najlepszym wydaniu Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
40,Robbie 2c,Tommy Hilfiger,Męskie/Półbuty ,"377,00",https://cdn.officeshoes.ws/product_images/2020fw/big/em0-0582-czd.jpg,"Kod producenta: EM0-0582-CZD Marki: Tommy Hilfiger Płeć: Męskie Typ: Półbuty Kolor:Szare Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Miejskie półbuty męskie w stylu sportowym od Tommy Hilfiger. Design zaczerpnięty z trendu ulgy shoes połączony został z niesamowitym wyczuciem tego nowojorskiego projektanta. Obuwie wykonane zostało z połączenia skóry, materiałów syntetycznych i tekstylnych. Producent odszedł w tym modelu od standardów m. in. oryginalne sznurowanie, podeszwa masywna i wystająca poza obrys cholewki, a także świetne połączenie kolorystyczne. Wnętrze buta zostało wykończone materiałem tekstylnym. Specjalnie pompowana podeszwa zapewnia poza doskonałym wyglądem komfort użytkowania, ponieważ jest trwała, ale przy tym elastyczna i amortyzuje wstrząsy. Obuwie idealnie sprawdzi się w miejskim stylu codziennym, ale również jako dopełnienie sportowego outfitu. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
41,Robbie 2c,Tommy Hilfiger,Męskie/Półbuty ,"377,00",https://cdn.officeshoes.ws/product_images/2020fw/big/em0-0582-czd.jpg,"Kod producenta: EM0-0582-CZD Marki: Tommy Hilfiger Płeć: Męskie Typ: Półbuty Kolor:Szare Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Miejskie półbuty męskie w stylu sportowym od Tommy Hilfiger. Design zaczerpnięty z trendu ulgy shoes połączony został z niesamowitym wyczuciem tego nowojorskiego projektanta. Obuwie wykonane zostało z połączenia skóry, materiałów syntetycznych i tekstylnych. Producent odszedł w tym modelu od standardów m. in. oryginalne sznurowanie, podeszwa masywna i wystająca poza obrys cholewki, a także świetne połączenie kolorystyczne. Wnętrze buta zostało wykończone materiałem tekstylnym. Specjalnie pompowana podeszwa zapewnia poza doskonałym wyglądem komfort użytkowania, ponieważ jest trwała, ale przy tym elastyczna i amortyzuje wstrząsy. Obuwie idealnie sprawdzi się w miejskim stylu codziennym, ale również jako dopełnienie sportowego outfitu. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
42,Colorado,Cat,Męskie/Buty Zimowe ,"363,00",https://cdn.officeshoes.ws/product_images/2020fw/big/708905-bnd.jpg,"Kod producenta: 708905-BND Marki: Cat Płeć: Męskie Typ: Buty Zimowe Kolor:Brązowe Style: Buty Zimowe Materiał: Skóra Syntetyczna Kolekcja: Jesień Zima 2020 Brązowe zimowe buty CAT to  najpopularniejszy model i bestseller tej marki w kolekcji jesienno-zimowej. Ponadczasowy wygląd i najwyższej jakości skóra użyta podczas produkcji gwarantują możliwość użytkowania przez kilka sezonów. Marka zasłynęła wśród klientów jednymi z najbardziej trwałych, a przy tym niewiarygodnie wygodnych butów. Wysoka cholewka jest świetnie wyprofilowana, a dodana na górze buta gąbka gwarantuje komfort użytkowania i brak ucisku mimo masywnego wyglądu. Delikatnie profilowana podeszwa pozwala na stabilne stawianie kroków nawet na śliskim podłożu. W części zapiętki znajduje się logotyp koparki, co nawiązuje do historii tej marki. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
43,Colorado,Cat,Męskie/Buty Zimowe ,"363,00",https://cdn.officeshoes.ws/product_images/2020fw/big/708905-bnd.jpg,"Kod producenta: 708905-BND Marki: Cat Płeć: Męskie Typ: Buty Zimowe Kolor:Brązowe Style: Buty Zimowe Materiał: Skóra Syntetyczna Kolekcja: Jesień Zima 2020 Brązowe zimowe buty CAT to  najpopularniejszy model i bestseller tej marki w kolekcji jesienno-zimowej. Ponadczasowy wygląd i najwyższej jakości skóra użyta podczas produkcji gwarantują możliwość użytkowania przez kilka sezonów. Marka zasłynęła wśród klientów jednymi z najbardziej trwałych, a przy tym niewiarygodnie wygodnych butów. Wysoka cholewka jest świetnie wyprofilowana, a dodana na górze buta gąbka gwarantuje komfort użytkowania i brak ucisku mimo masywnego wyglądu. Delikatnie profilowana podeszwa pozwala na stabilne stawianie kroków nawet na śliskim podłożu. W części zapiętki znajduje się logotyp koparki, co nawiązuje do historii tej marki. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
44,Ts Sport 2,Tommy Hilfiger,Męskie/Półbuty ,"245,00",https://cdn.officeshoes.ws/product_images/2020fw/big/fd0-0004-bds.jpg,"Kod producenta: FD0-0004-BDS Marki: Tommy Hilfiger Płeć: Męskie Typ: Półbuty Kolor:Czarne Style: Street Materiał: Materiał Tekstylny Kolekcja: Jesień Zima 2020 Męskie obuwie w stylu running to kolejna propozycja od nowojorskiego producenta. Cholewka w całości wykonana została z materiału tekstylnego pokrytego siatką. Na obuwiu umieszczono doskonale rozpoznawalny branding. Podniesiona, elastyczna podeszwa wykonana została przy użyciu najwyższej jakości materiałów. Obuwie będzie idealnym dopełnieniem wielu sportowych outfitów, a także świetnie sprawdzi się w miejskim stylu. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
45,Ts Sport 2,Tommy Hilfiger,Męskie/Półbuty ,"245,00",https://cdn.officeshoes.ws/product_images/2020fw/big/fd0-0004-bds.jpg,"Kod producenta: FD0-0004-BDS Marki: Tommy Hilfiger Płeć: Męskie Typ: Półbuty Kolor:Czarne Style: Street Materiał: Materiał Tekstylny Kolekcja: Jesień Zima 2020 Męskie obuwie w stylu running to kolejna propozycja od nowojorskiego producenta. Cholewka w całości wykonana została z materiału tekstylnego pokrytego siatką. Na obuwiu umieszczono doskonale rozpoznawalny branding. Podniesiona, elastyczna podeszwa wykonana została przy użyciu najwyższej jakości materiałów. Obuwie będzie idealnym dopełnieniem wielu sportowych outfitów, a także świetnie sprawdzi się w miejskim stylu. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
46,Longwood,Polo Ralph Lauren,Męskie/Półbuty ,"314,00",https://cdn.officeshoes.ws/product_images/2020fw/big/816785024003.jpg,"Kod producenta: 816785024003 Marki: Polo Ralph Lauren Płeć: Męskie Typ: Półbuty Kolor:Niebieskie Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Wygodne markowe buty męskie  Oryginalny design  Wykonane z dbałością o detale  Miejski styl w najlepszym wydaniu Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
47,Longwood,Polo Ralph Lauren,Męskie/Półbuty ,"314,00",https://cdn.officeshoes.ws/product_images/2020fw/big/816785024003.jpg,"Kod producenta: 816785024003 Marki: Polo Ralph Lauren Płeć: Męskie Typ: Półbuty Kolor:Niebieskie Style: Street Materiał: Skóra Kolekcja: Jesień Zima 2020 Wygodne markowe buty męskie  Oryginalny design  Wykonane z dbałością o detale  Miejski styl w najlepszym wydaniu Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
48,Escpae Plan 2.0 - Woodrock,Skechers,Męskie/Wysokie Buty ,"287,00",https://cdn.officeshoes.ws/product_images/2020fw/big/51705-olbk.jpg,"Kod producenta: 51705-OLBK Marki: Skechers Płeć: Męskie Typ: Wysokie Buty Kolor:Szare Style: Śniegowce Materiał: Materiał Syntetyczny Kolekcja: Jesień Zima 2020 Buty zimowe w stylu trekkingowym marki Skechers to propozycja dla osób, które cenią sobie górskie wyprawy po łagodniejszych stokach. Wysoka cholewka zadba o odpowiednią stabilizację kostki, a zastosowane materiałowego ocieplenia zagwarantuje odpowiednią temperaturę wewnątrz buta nawet podczas mroźnej aury. Producent zadbał o komfort stosując wiele technologii m. in. wkładka Memory Foam, system Air-Cooled oraz All Terrain, które dbają o wygodę użytkownika. Powłoka Water Repellent zapewni odporność obuwia na przemoczenia, a przy tym nie blokuje wymiany powietrza wewnątrz buta. Zastosowanie przy produkcji wytrzymałych materiałów syntetycznych pozwala użytkownikowi bez obaw zdobywać nowe tereny, a profilowany bieżnik zadba o jego bezpieczeństwo. Prosimy sprawdzić regulamin i warunki przed złożeniem zamówienia Jeżeli znajdziesz błąd w opisie lub charakterystyce butów, proszę pomóż nam poprawić opis i wyślij do nas maila "
